"ID","PESSOAJURIDICA","PODER","TIPOJURISDICIONADO_FK","LOCALIDADE_FK","NOME","CODIGO_SAGRES","PREVIDENCIARIO","MUNICIPIO_IMPORTACAO","TRAMITA_ID","CANCELLED","ESFERA"
610,610,1,9,1454,"PREFEITURA MUNICIPAL DE BAYEUX","201025",FALSE,"BAYEUX",610,FALSE,1
16858,16858,1,9,1385,"PREFEITURA MUNICIPAL DE TACIMA","201051",FALSE,"TACIMA",16858,FALSE,1
706,706,1,9,1426,"PREFEITURA MUNICIPAL DE MOGEIRO","201120",FALSE,"MOGEIRO",706,FALSE,1
774,774,1,9,1291,"PREFEITURA MUNICIPAL DE SAO JOSE DE ESPINHARAS","201187",FALSE,"SAO JOSE DE ESPINHARAS",774,FALSE,1
775,775,1,9,1264,"PREFEITURA MUNICIPAL DE SAO JOSE DE PIRANHAS","201188",FALSE,"SAO JOSE DE PIRANHAS",775,FALSE,1
776,776,1,9,1321,"PREFEITURA MUNICIPAL DE SAO JOSE DE PRINCESA","201189",FALSE,"SAO JOSE DE PRINCESA",776,FALSE,1
777,777,1,9,1292,"PREFEITURA MUNICIPAL DE SAO JOSE DO BONFIM","201190",FALSE,"SAO JOSE DO BONFIM",777,FALSE,1
772,772,1,9,1251,"PREFEITURA MUNICIPAL DE SAO JOSE DO BREJO DO CRUZ","201191",FALSE,"SAO JOSE DO BREJO DO CRUZ",772,FALSE,1
807,807,1,9,1283,"PREFEITURA MUNICIPAL DE VIEIROPOLIS","201221",FALSE,"VIEIROPOLIS",807,FALSE,1
808,808,1,9,1270,"PREFEITURA MUNICIPAL DE VISTA SERRANA","201222",FALSE,"VISTA SERRANA",808,FALSE,1
809,809,1,9,1355,"PREFEITURA MUNICIPAL DE ZABELE","201223",FALSE,"ZABELE",809,FALSE,1
17426,17426,1,2,1257,"SUPERINTENDENCIA MUNICIPAL DE MEIO AMBIENTE DE CAJAZEIRAS","304046",FALSE,"CAJAZEIRAS",17426,FALSE,1
289,289,1,4,1413,"EMPRESA MUNICIPAL DE URBANIZACAO DA BORBOREMA","304050",FALSE,"CAMPINA GRANDE",289,FALSE,1
3318,3318,1,7,5566,"SINDICATO DOS TRABALHADORES EM EDUCACAO DO  ESTADO DA PARAIBA","0",FALSE,"PARAIBA",3318,FALSE,2
3060,3060,1,2,1360,"CISCOR - CONSORCIO INTERMUNICIPAL DE SAUDE DO CARIRI ORIENTAL","701155",FALSE,"CABACEIRAS",3060,FALSE,1
60,60,2,3,1256,"CAMARA MUNICIPAL DE CACHOEIRA DOS INDIOS","101041",FALSE,"CACHOEIRA DOS INDIOS",60,FALSE,1
717,717,1,9,1374,"PREFEITURA MUNICIPAL DE OLIVEDOS","201131",FALSE,"OLIVEDOS",717,FALSE,1
37766,37766,1,6,1327,"FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE SAO JOSE DO SABUGI","601192",FALSE,"SAO JOSE DO SABUGI",37766,FALSE,1
12193,12193,1,6,1266,"FUNDO MUNICIPAL DE SAUDE DE UIRAUNA","601218",FALSE,"UIRAUNA",12193,FALSE,1
40392,40392,1,6,1284,"FUNDO MUNICIPAL DE ASSITENCIA SOCIAL DE AREIA DE BARAUNAS","602015",FALSE,"AREIA DE BARAUNAS",40392,FALSE,1
371,371,1,6,1413,"FUNDO MUNICIPAL DA INFANCIA E ADOLESCENCIA DE CAMPINA GRANDE","602050",FALSE,"CAMPINA GRANDE",371,FALSE,1
34413,34413,1,6,1335,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PEDRA LAVRADA","602138",FALSE,"PEDRA LAVRADA",34413,FALSE,1
15989,15989,1,6,1448,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PILAR","602143",FALSE,"PILAR",15989,FALSE,1
16196,16196,1,6,1428,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SALGADO DE SAO FELIX","602165",FALSE,"SALGADO DE SAO FELIX",16196,FALSE,1
440,440,1,6,1432,"FUNDO MUNICIPAL DE SAUDE DE SANTA CECILIA","602166",FALSE,"SANTA CECILIA",440,FALSE,1
870,870,1,2,1398,"SERVICO AUTONOMO DE AGUA E ESGOTO DE ALAGOINHA","302005",FALSE,"ALAGOINHA",870,FALSE,1
9,9,1,2,1413,"AGENCIA MUNICIPAL DE DESENVOLVIMENTO DE CAMPINA GRANDE","302050",FALSE,"CAMPINA GRANDE",9,FALSE,1
884,884,1,2,1288,"SUPERINTENDENCIA DE TRANSITO E TRANSPORTE DO MUNICIPIO DE PATOS","302135",FALSE,"PATOS",884,FALSE,1
16531,16531,1,6,1262,"FUNDO MUNICIPAL DE SAUDE DE SANTA HELENA","602168",FALSE,"SANTA HELENA",16531,FALSE,1
378,378,1,6,1413,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CAMPINA GRANDE","603050",FALSE,"CAMPINA GRANDE",378,FALSE,1
369,369,1,6,1432,"FUNDO MUN. DE ASSIST. SOCIAL DE SANTA CECILIA","603166",FALSE,"SANTA CECILIA",369,FALSE,1
16502,16502,1,6,1452,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SAPE","603200",FALSE,"SAPE",16502,FALSE,1
401,401,1,6,1413,"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS DE CAMPINA GRANDE","604050",FALSE,"CAMPINA GRANDE",401,FALSE,1
16350,16350,1,2,1257,"CONSORCIO INTERMUNICIPAL DE SAUDE DOS MUNICIPIOS DO ALTO SERTAO PARAIBANO","701046",FALSE,"CAJAZEIRAS",16350,FALSE,1
275,275,1,8,1353,"CONSORCIO INTERMUNICIPAL DE SAUDE DO CARIRI OCIDENTAL","701212",FALSE,"SUME",275,FALSE,1
35274,35274,1,6,1425,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JUAREZ TAVORA","0",FALSE,"JUAREZ TAVORA",35274,TRUE,NA
15517,15517,1,6,1342,"FUNDO MUNICIPAL DE SAUDE DO CONGO","301062",FALSE,"CONGO",15517,FALSE,1
79,79,2,3,1269,"CAMARA MUNICIPAL DE CONDADO","101060",FALSE,"CONDADO",79,FALSE,1
40058,40058,1,6,1385,"FUNDO MUNICIPAL DE SAUDE DE TACIMA","201051",FALSE,"TACIMA",40058,FALSE,1
880,880,1,2,1413,"SUPERINTENDENCIA DE TRANSPORTES PUBLICOS DE CAMPINA GRANDE","303050",FALSE,"CAMPINA GRANDE",880,FALSE,1
15611,15611,1,6,1398,"FUNDO MUNICIPAL DE SAUDE DE ALAGOINHA","601005",FALSE,"ALAGOINHA",15611,FALSE,1
15513,15513,1,6,1399,"FUNDO MUNICIPAL DE SAUDE DE ARACAGI","601011",FALSE,"ARACAGI",15513,FALSE,1
56823,56823,1,2,1404,"CONSORCIO INTERMUNICIPAL DE RESIDUOS SOLIDOS - CONSIRES","0",FALSE,"GUARABIRA",56823,FALSE,NA
482,482,1,2,1256,"INSTITUTO CACHOEIRENSE DE PREVIDENCIA MUNICIPAL","301041",TRUE,"CACHOEIRA DOS INDIOS",482,FALSE,1
697,697,1,9,1318,"PREFEITURA MUNICIPAL DE MANAIRA","201111",FALSE,"MANAIRA",697,FALSE,1
495,495,1,2,1376,"INSTITUTO DE PREV. DOS SERV. DO MUN. DE REMIGIO","301157",TRUE,"REMIGIO",495,FALSE,1
23855,23855,1,6,1338,"FUNDO MUNICIPAL DE SAUDE DE TENORIO","601216",FALSE,"TENORIO",23855,FALSE,1
480,480,1,2,1383,"INST. PREV. ASSISTENCIA SOCIAL DE RIACHAO","301158",TRUE,"RIACHAO",480,FALSE,1
57268,57268,1,6,1455,"FUNDO DE GESTAO, DESENVOLVIMENTO E MODERNIZACAO DA PROCURADORIA GERAL DO MUNICIPIO DE CABEDELO- FUNDERC","602040",FALSE,"CABEDELO",57268,FALSE,1
23990,23990,1,6,1257,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CAJAZEIRAS","602046",FALSE,"CAJAZEIRAS",23990,FALSE,1
505,505,1,2,1281,"INSTITUTO DE PREV. DOS SERV. PUB. DO MUN. DE SAO JOSE DA LAGOA TAPADA","301185",TRUE,"SAO JOSE DA LAGOA TAPADA",505,FALSE,1
497,497,1,2,1450,"INSTITUTO DE PREV. DOS SERV. DO MUNIC. DE SAO JOSE DOS RAMOS","301194",TRUE,"SAO JOSE DOS RAMOS",497,FALSE,1
502,502,1,2,1389,"INSTITUTO DE PREV. DOS SERV. MUN. DE S. S. DE LAGOA DE ROCA","301197",TRUE,"SAO SEBASTIAO DE LAGOA DE ROCA",502,FALSE,1
23639,23639,1,6,1348,"FUNDO MUNICIPAL DE EDUCACAO DE PRATA","602152",FALSE,"PRATA",23639,FALSE,1
496,496,1,2,1352,"INSTITUTO DE PREV. DOS SERV. DO MUN. DE SERRA BRANCA","301201",TRUE,"SERRA BRANCA",496,FALSE,1
514,514,1,2,1257,"INSTITUTO DE PREV. E ASSISTENCIA DO MUNICIPIO DE CAJAZEIRAS","302046",TRUE,"CAJAZEIRAS",514,FALSE,1
492,492,1,2,1411,"INSTITUTO DE PREV. DO MUNICIPIO DE SERTAOZINHO","302206",TRUE,"SERTAOZINHO",492,FALSE,1
54148,54148,1,2,1456,"AUTARQUIA MUNICIPAL DE APOIO AOS PEQUENOS NEGOCIOS","303061",FALSE,"CONDE",54148,FALSE,1
24037,24037,1,6,1379,"FUNDO MUNICIPAL DE SAUDE DE ARARUNA","601013",FALSE,"ARARUNA",24037,FALSE,1
347,347,1,6,1452,"FUNDO DE PREVIDENCIA DE SAPE","602200",TRUE,"SAPE",347,FALSE,1
40361,40361,1,6,1457,"FUNDO DE GESTAO, DESENVOLVIMENTO EMODERNIZACAO DA PROCURADORIA GERAL DO MUNICIPIO DE JOAO PESSOA-FUNDERM","611095",FALSE,"JOAO PESSOA",40361,FALSE,1
23999,23999,1,6,1284,"FUNDO MUNICIPAL DE SAUDE DE AREIA DE BARAUNAS","601015",FALSE,"AREIA DE BARAUNAS",23999,FALSE,1
24036,24036,1,6,1254,"FUNDO MUNICIPAL DE SAUDE DE BOM JESUS","601031",FALSE,"BOM JESUS",24036,FALSE,1
40277,40277,1,6,1455,"FUNDO MUNICIPAL DE SAUDE DE CABEDELO","601040",FALSE,"CABEDELO",40277,FALSE,1
349,349,1,6,1387,"FUNDO DE PREVIDENCIA SOCIAL DOS SERV. DO MUN. DE ESPERANCA","601078",TRUE,"ESPERANCA",349,FALSE,1
515,515,1,2,1439,"INSTITUTO DE PREV. E ASSISTENCIA DO MUNICIPIO DE JACARAU","601093",TRUE,"JACARAU",515,FALSE,1
63409,63409,1,6,1420,"FUNDO MUNICIPAL DE SAUDE DE CALDAS BRANDAO","201048",FALSE,"CALDAS BRANDAO",63409,FALSE,1
752,752,1,9,1432,"PREFEITURA MUNICIPAL DE SANTA CECILIA","201166",FALSE,"SANTA CECILIA",752,FALSE,1
12188,12188,1,2,1313,"INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS DO PODER EXECUTIVO E LEGISLATIVO DE AGUA BRANCA","301001",TRUE,"AGUA BRANCA",12188,FALSE,1
23853,23853,1,2,1390,"SUPERINTENDENCIA MUNICIPAL DE TRANSITO DE ALAGOA GRANDE","301003",FALSE,"ALAGOA GRANDE",23853,FALSE,1
489,489,1,2,1398,"INSTITUTO DE PREV. DO MUNICIPIO DE ALAGOINHA","301005",TRUE,"ALAGOINHA",489,FALSE,1
521,521,1,2,1454,"INSTITUTO DE PREV. E ASSISTENCIA DOS SERV. PUB. DO MUN. DE BAYEUX","301025",TRUE,"BAYEUX",521,FALSE,1
353,353,1,6,1412,"FUNDO DOS SERVIDORES MUNICIPAIS DE BOA VISTA","301030",TRUE,"BOA VISTA",353,FALSE,1
79022,79022,1,2,1358,"CIGRESCOR - CONSORCIO INTERMUNICIPAL DE GESTAO DE RESIDUOS SOLIDOS DO CARIRI ORIENTAL E REGIAO","705155",FALSE,"QUEIMADAS",79022,FALSE,1
995,995,1,7,1413,"SECRETARIA DE ADMINISTRACAO DE CAMPINA GRANDE","0",FALSE,"CAMPINA GRANDE",995,FALSE,NA
58141,58141,1,6,1457,"FUNDO MUNICIPAL DO IDOSO - FMI-JP","612095",FALSE,"JOAO PESSOA",58141,FALSE,1
8861,8861,1,2,1377,"INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS DE SOLEDADE","301209",TRUE,"SOLEDADE",8861,FALSE,1
537,537,1,2,1353,"INSTITUTO DE PREVIDENCIA E ASSISTENCIA SOCIAL DE SUME","301212",TRUE,"SUME",537,FALSE,1
14130,14130,1,2,1354,"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE TAPEROA","301213",TRUE,"TAPEROA",14130,FALSE,1
47775,47775,1,2,1456,"AGENCIA MUNICIPAL DE DESENVOLVIMENTO DE CONDE - AD CONDE","302061",FALSE,"CONDE",47775,FALSE,1
516,516,1,2,1457,"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA","302095",TRUE,"JOAO PESSOA",516,FALSE,1
71539,71539,1,6,1392,"FUNDO MUNICIPAL DE SAUDE DE AREIA","601014",FALSE,"AREIA",71539,FALSE,1
533,533,1,2,1371,"INSTITUTO DE PREVIDENCIA DOS SERVIDORES DE CUITE","601067",TRUE,"CUITE",533,FALSE,1
528,528,1,2,1275,"INSTITUTO DE PREVIDENCIA DE PAULISTA","601136",TRUE,"PAULISTA",528,FALSE,1
534,534,1,2,1277,"INSTITUTO DE PREVIDENCIA DOS SERVIDORES DE SANTA CRUZ","601167",TRUE,"SANTA CRUZ",534,FALSE,1
511,511,1,2,1262,"INSTITUTO DE PREV. E ASSIST. MUNICIPAL SANTA HELENA","601168",TRUE,"SANTA HELENA",511,FALSE,1
554,554,1,2,1250,"INSTITUTO MUNICIPAL DE PREVIDENCIA DE SAO BENTO","601178",TRUE,"SAO BENTO",554,FALSE,1
37767,37767,1,6,1327,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SAO JOSE DO SABUGI","602192",FALSE,"SAO JOSE DO SABUGI",37767,FALSE,1
81,81,2,3,1342,"CAMARA MUNICIPAL DE CONGO","101062",FALSE,"CONGO",81,FALSE,1
635,635,1,9,1413,"PREFEITURA MUNICIPAL DE CAMPINA GRANDE","201050",FALSE,"CAMPINA GRANDE",635,FALSE,1
826,826,1,7,1457,"SECRETARIA DA INFRA-ESTRUTURA DO MUNICIPIO DE JOAO PESSOA","201095",FALSE,"JOAO PESSOA",826,FALSE,1
681,681,1,9,1457,"PREFEITURA MUNICIPAL DE JOAO PESSOA","201095",FALSE,"JOAO PESSOA",681,FALSE,1
3816,3816,1,7,1457,"SECRETARIA DE PLANEJAMENTO, DESENV. URBANO E MEIO AMBIENTE DO MUN DE JOAO PESSOA","201095",FALSE,"JOAO PESSOA",3816,FALSE,1
813,813,1,7,1457,"PROCURADORIA GERAL DO MUNICIPIO DE JOAO PESSOA","201095",FALSE,"JOAO PESSOA",813,FALSE,1
868,868,1,7,1457,"SECRETARIA MUNICIPAL DE PLANEJAMENTO DE JOAO PESSOA","201095",FALSE,"JOAO PESSOA",868,FALSE,1
526,526,1,2,1391,"INSTITUTO DE PREVIDENCIA DE ALAGOA NOVA","301004",TRUE,"ALAGOA NOVA",526,FALSE,1
547,547,1,2,1460,"INSTITUTO DE SEGURIDADE SOCIAL DO MUNICIPIO DE ALHANDRA","301008",TRUE,"ALHANDRA",547,FALSE,1
553,553,1,2,1369,"INSTITUTO MUNICIPAL DE PREVIDENCIA DE ARARA","301012",TRUE,"ARARA",553,FALSE,1
1013,1013,1,2,1393,"INSTITUTO BANANEIRENSE DE PREVIDENCIA MUNICIPAL IBPEM","301020",TRUE,"BANANEIRAS",1013,FALSE,1
535,535,1,2,1400,"INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS DE BELEM","301026",TRUE,"BELEM",535,FALSE,1
488,488,1,2,1241,"INSTITUTO DE PREV. DO MUN. DE BELEM DO BREJO DO CRUZ","301027",TRUE,"BELEM DO BREJO DO CRUZ",488,FALSE,1
530,530,1,2,1243,"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE BREJO DO CRUZ","301036",TRUE,"BREJO DO CRUZ",530,FALSE,1
538,538,1,2,1305,"INSTITUTO DE PREVIDENCIA MUNICIPAL DE DIAMANTE","301074",TRUE,"DIAMANTE",538,FALSE,1
531,531,1,2,1382,"INSTITUTO DE PREVIDENCIA DOS SERV. PUB. DE DONA INES","301075",TRUE,"DONA INES",531,FALSE,1
536,536,1,2,1317,"INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS DE JURU","301100",TRUE,"JURU",536,FALSE,1
501,501,1,2,1274,"INSTITUTO DE PREV. DOS SERV. MUN. DE NAZAREZINHO","301126",TRUE,"NAZAREZINHO",501,FALSE,1
20,20,2,3,1313,"CAMARA MUNICIPAL DE AGUA BRANCA","101001",FALSE,"AGUA BRANCA",20,FALSE,1
61639,61639,1,7,1457,"SECRETARIA MUNICIPAL DE PROTECAO E DEFESA DO CONSUMIDOR","201095",FALSE,"JOAO PESSOA",61639,FALSE,1
72262,72262,1,7,1457,"SECRETARIA DE TURISMO DE JOAO PESSOA","201095",FALSE,"JOAO PESSOA",72262,FALSE,1
757,757,1,9,1459,"PREFEITURA MUNICIPAL DE SANTA RITA","201171",FALSE,"SANTA RITA",757,FALSE,1
778,778,1,9,1327,"PREFEITURA MUNICIPAL DE SAO JOSE DO SABUGI","201192",FALSE,"SAO JOSE DO SABUGI",778,FALSE,1
785,785,1,9,1337,"PREFEITURA MUNICIPAL DE SAO VICENTE DO SERIDO","201199",FALSE,"SAO VICENTE DO SERIDO",785,FALSE,1
789,789,1,9,1312,"PREFEITURA MUNICIPAL DE SERRA GRANDE","201203",FALSE,"SERRA GRANDE",789,FALSE,1
77917,77917,1,8,1354,"CONSORCIO DE DESENVOLVIMENTO SUSTENTAVEL SAO SARUE CDS","701213",FALSE,"TAPEROA",77917,FALSE,1
83,83,2,3,1343,"CAMARA MUNICIPAL DE COXIXOLA","101064",FALSE,"COXIXOLA",83,FALSE,1
122,122,2,3,1405,"CAMARA MUNICIPAL DE LAGOA DE DENTRO","101102",FALSE,"LAGOA DE DENTRO",122,FALSE,1
123,123,2,3,1415,"CAMARA MUNICIPAL DE LAGOA SECA","101103",FALSE,"LAGOA SECA",123,FALSE,1
124,124,2,3,1271,"CAMARA MUNICIPAL DE LASTRO","101104",FALSE,"LASTRO",124,FALSE,1
125,125,2,3,1344,"CAMARA MUNICIPAL DE LIVRAMENTO","101105",FALSE,"LIVRAMENTO",125,FALSE,1
126,126,2,3,1406,"CAMARA MUNICIPAL DE LOGRADOURO","101106",FALSE,"LOGRADOURO",126,FALSE,1
127,127,2,3,1458,"CAMARA MUNICIPAL DE LUCENA","101107",FALSE,"LUCENA",127,FALSE,1
128,128,2,3,1286,"CAMARA MUNICIPAL DE MAE D' AGUA","101108",FALSE,"MAE D'AGUA",128,FALSE,1
129,129,2,3,1272,"CAMARA MUNICIPAL DE MALTA","101109",FALSE,"MALTA",129,FALSE,1
130,130,2,3,1440,"CAMARA MUNICIPAL DE MAMANGUAPE","101110",FALSE,"MAMANGUAPE",130,FALSE,1
131,131,2,3,1318,"CAMARA MUNICIPAL DE MANAIRA","101111",FALSE,"MANAIRA",131,FALSE,1
132,132,2,3,1441,"CAMARA MUNICIPAL DE MARCACAO","101112",FALSE,"MARCACAO",132,FALSE,1
133,133,2,3,1447,"CAMARA MUNICIPAL DE MARI","101113",FALSE,"MARI",133,FALSE,1
135,135,2,3,1416,"CAMARA MUNICIPAL DE MASSARANDUBA","101115",FALSE,"MASSARANDUBA",135,FALSE,1
136,136,2,3,1442,"CAMARA MUNICIPAL DE MATARACA","101116",FALSE,"MATARACA",136,FALSE,1
139,139,2,3,1319,"CAMARA MUNICIPAL DE MATUREIA","101119",FALSE,"MATUREIA",139,FALSE,1
140,140,2,3,1426,"CAMARA MUNICIPAL DE MOGEIRO","101120",FALSE,"MOGEIRO",140,FALSE,1
142,142,2,3,1259,"CAMARA MUNICIPAL DE MONTE HOREBE","101122",FALSE,"MONTE HOREBE",142,FALSE,1
143,143,2,3,1345,"CAMARA MUNICIPAL DE MONTEIRO","101123",FALSE,"MONTEIRO",143,FALSE,1
144,144,2,3,1407,"CAMARA MUNICIPAL DE MULUNGU","101124",FALSE,"MULUNGU",144,FALSE,1
146,146,2,3,1274,"CAMARA MUNICIPAL DE NAZAREZINHO","101126",FALSE,"NAZAREZINHO",146,FALSE,1
147,147,2,3,1373,"CAMARA MUNICIPAL DE NOVA FLORESTA","101127",FALSE,"NOVA FLORESTA",147,FALSE,1
148,148,2,3,1298,"CAMARA MUNICIPAL DE NOVA OLINDA","101128",FALSE,"NOVA OLINDA",148,FALSE,1
149,149,2,3,1334,"CAMARA MUNICIPAL DE NOVA PALMEIRA","101129",FALSE,"NOVA PALMEIRA",149,FALSE,1
150,150,2,3,1299,"CAMARA MUNICIPAL DE OLHO D' AGUA","101130",FALSE,"OLHO D'AGUA",150,FALSE,1
151,151,2,3,1374,"CAMARA MUNICIPAL DE OLIVEDOS","101131",FALSE,"OLIVEDOS",151,FALSE,1
221,221,2,3,1352,"CAMARA MUNICIPAL DE SERRA BRANCA","101201",FALSE,"SERRA BRANCA",221,FALSE,1
222,222,2,3,1410,"CAMARA MUNICIPAL DE SERRA DA RAIZ","101202",FALSE,"SERRA DA RAIZ",222,FALSE,1
223,223,2,3,1312,"CAMARA MUNICIPAL DE SERRA GRANDE","101203",FALSE,"SERRA GRANDE",223,FALSE,1
224,224,2,3,1419,"CAMARA MUNICIPAL DE SERRA REDONDA","101204",FALSE,"SERRA REDONDA",224,FALSE,1
70,70,2,3,NA,"CAMARA MUNICIPAL DE CAMPO DE SANTANA","0",FALSE,"CAMPO DE SANTANA",70,FALSE,1
195,195,2,3,163,"CAMARA MUNICIPAL DE SANTAREM","0",FALSE,"SANTAREM",195,FALSE,1
15327,15327,1,6,1289,"FUNDO MUNICIPAL DE SAUDE DE QUIXABA","601156",FALSE,"QUIXABA",15327,FALSE,1
253,253,1,10,1413,"COMPANHIA DE HABITACAO POPULAR DA BORBOREMA - C.GRANDE","0",FALSE,"CAMPINA GRANDE",253,FALSE,NA
259,259,1,10,1459,"COMPANHIA MUNICIPAL DE HABITACAO DE SANTA RITA","0",FALSE,"SANTA RITA",259,FALSE,NA
659,659,1,9,NA,"PREFEITURA MUNICIPAL DE DESTERRO DE MALTA","0",FALSE,"DESTERRO DE MALTA",659,FALSE,NA
636,636,1,9,NA,"PREFEITURA MUNICIPAL DE CAMPO DE SANTANA","0",FALSE,"CAMPO DE SANTANA",636,FALSE,NA
666,666,1,9,1332,"PREFEITURA MUNICIPAL DE FREI MARTINHO","201080",FALSE,"FREI MARTINHO",666,FALSE,1
400,400,1,6,1457,"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS","602095",FALSE,"JOAO PESSOA",400,FALSE,1
16857,16857,2,3,1385,"CAMARA MUNICIPAL DE TACIMA","101051",FALSE,"TACIMA",16857,FALSE,1
16859,16859,2,3,1263,"CAMARA MUNICIPAL DE JOCA CLAUDINO","101175",FALSE,"JOCA CLAUDINO",16859,FALSE,1
225,225,2,3,1397,"CAMARA MUNICIPAL DE SERRARIA","101205",FALSE,"SERRARIA",225,FALSE,1
226,226,2,3,1411,"CAMARA MUNICIPAL DE SERTAOZINHO","101206",FALSE,"SERTAOZINHO",226,FALSE,1
227,227,2,3,1453,"CAMARA MUNICIPAL DE SOBRADO","101207",FALSE,"SOBRADO",227,FALSE,1
228,228,2,3,1384,"CAMARA MUNICIPAL DE SOLANEA","101208",FALSE,"SOLANEA",228,FALSE,1
229,229,2,3,1377,"CAMARA MUNICIPAL DE SOLEDADE","101209",FALSE,"SOLEDADE",229,FALSE,1
230,230,2,3,1378,"CAMARA MUNICIPAL DE SOSSEGO","101210",FALSE,"SOSSEGO",230,FALSE,1
231,231,2,3,1282,"CAMARA MUNICIPAL DE SOUSA","101211",FALSE,"SOUSA",231,FALSE,1
684,684,1,9,1324,"PREFEITURA MUNICIPAL DE JUNCO DO SERIDO","201098",FALSE,"JUNCO DO SERIDO",684,FALSE,1
694,694,1,9,1286,"PREFEITURA MUNICIPAL DE MAE D' AGUA","201108",FALSE,"MAE D'AGUA",694,FALSE,1
698,698,1,9,1441,"PREFEITURA MUNICIPAL DE MARCACAO","201112",FALSE,"MARCACAO",698,FALSE,1
702,702,1,9,1442,"PREFEITURA MUNICIPAL DE MATARACA","201116",FALSE,"MATARACA",702,FALSE,1
715,715,1,9,1334,"PREFEITURA MUNICIPAL DE NOVA PALMEIRA","201129",FALSE,"NOVA PALMEIRA",715,FALSE,1
720,720,1,9,1287,"PREFEITURA MUNICIPAL DE PASSAGEM","201134",FALSE,"PASSAGEM",720,FALSE,1
726,726,1,9,1443,"PREFEITURA MUNICIPAL DE PEDRO REGIS","201140",FALSE,"PEDRO REGIS",726,FALSE,1
733,733,1,9,1463,"PREFEITURA MUNICIPAL DE PITIMBU","201147",FALSE,"PITIMBU",733,FALSE,1
750,750,1,9,1325,"PREFEITURA MUNICIPAL DE SALGADINHO","201164",FALSE,"SALGADINHO",750,FALSE,1
773,773,1,9,1311,"PREFEITURA MUNICIPAL DE SAO JOSE DE CAIANA","201186",FALSE,"SAO JOSE DE CAIANA",773,FALSE,1
869,869,1,2,1434,"SERVICO AUTONOMO DE AGUA E ESGOTO DA BAIA DA TRAICAO","301019",FALSE,"BAIA DA TRAICAO",869,FALSE,1
13,13,1,2,1457,"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR","304095",FALSE,"JOAO PESSOA",13,FALSE,1
336,336,1,6,1370,"FUNDO DE APOSENTADORIA E PENSAO DE BARRA DE SANTA ROSA","601022",TRUE,"BARRA DE SANTA ROSA",336,FALSE,1
414,414,1,6,1295,"FUNDO MUNICIPAL DE SAUDE DE CATINGUEIRA","601056",FALSE,"CATINGUEIRA",414,FALSE,1
3269,3269,1,6,1457,"FUNDO MUNICIPAL DE URBANIZACAO","606095",FALSE,"JOAO PESSOA",3269,FALSE,1
582,582,1,2,NA,"PLANO MUNIC. DE SEGURID. SOCIAL DE CAMPO DE SANTANA","0",FALSE,"CAMPO DE SANTANA",582,FALSE,NA
11,11,1,8,1329,"ASSOCIACAO  DE PROT. A MAT. E  ASSIST. A INFANCIA DE VARZEA","0",FALSE,"VARZEA",11,FALSE,NA
17,17,1,2,1418,"CAIXA DE APOSENTADORIA E PENSOES DO MUNICIPIO DE QUEIMADAS","0",FALSE,"QUEIMADAS",17,FALSE,NA
18,18,1,2,1393,"CAIXA DE APOSENTADORIA E PENSOES DO MUNIC. DE BANANEIRAS","0",FALSE,"BANANEIRAS",18,FALSE,NA
313,313,1,5,1413,"FUNDACAO DE CULTURA E ESPORTES DE CAMPINA GRANDE","0",FALSE,"CAMPINA GRANDE",313,FALSE,NA
323,323,1,5,1335,"FUNDACAO MEDICO HOSPITALAR DE PEDRA LAVRADA","0",FALSE,"PEDRA LAVRADA",323,FALSE,NA
324,324,1,5,1342,"FUNDACAO MEDICO HOSPITALAR DO CONGO","0",FALSE,"CONGO",324,FALSE,NA
325,325,1,5,1324,"FUNDACAO MEDICO-HOSPITALAR DE JUNCO SERIDO","0",FALSE,"JUNCO DO SERIDO",325,FALSE,NA
307,307,1,5,1457,"FUNDACAO CULTURAL DE JOAO PESSOA","603095",FALSE,"JOAO PESSOA",307,FALSE,1
458,458,1,6,1413,"FUNDO MUNICIPAL DO MEIO AMBIENTE DE CAMPINA GRANDE","605050",FALSE,"CAMPINA GRANDE",458,FALSE,1
